TestId,PredictedScore
1,0.6589341619183007
2,0.09523809523809523
3,0.9405663247831303
4,0.8418128938291692
5,0.6824177328175607
6,0.8907974754591149
7,0.830964169459737
8,0.9539931073382775
9,0.7259591942881493
10,0.8432932473929501
11,0.23809523809523808
12,0.9873381720523721
13,0.0
14,0.9936968361100073
15,0.9375785085065088
16,0.65847111668271
17,0.9818892939886579
18,0.19047619047619047
19,0.6113516002974594
20,0.52296220979495
21,0.6839978750609853
22,0.9838205379346385
23,0.8940739529390248
24,0.42857142857142855
25,0.9914844255749495
26,0.988948995209879
27,0.6271317568226985
28,0.5967134789674875
29,0.9825934262536952
30,0.8353355901089546
31,0.848844992676957
32,0.047619047619047616
33,0.901104804292457
34,0.9409686038169146
35,0.7524495780115317
36,0.715404190959035
37,0.6908380413566776
38,0.8401262645633228
39,0.047619047619047616
40,0.7496431266137249
41,0.8936373086127051
42,0.8763878209232102
43,0.851189332996734
44,0.9347503776416737
45,0.13208385394974315
46,0.9840761839511742
47,0.7499293232584898
48,0.8857118991624578
49,0.9887766834824867
50,0.66365529663402
51,0.6402147152219823
52,0.0
53,0.9355789637016224
54,0.9383986206052874
55,0.9884672797493486
56,0.8029504108254626
57,0.8934141099890557
58,0.7978849823699861
59,0.5471408577643325
60,0.7520227367150503
61,0.9386602410132738
62,0.9362067624862405
63,0.42857142857142855
64,0.9429217287029976
65,0.8743990370581368
66,0.991391862415053
67,0.23809523809523808
68,0.9413229768944414
69,0.7058848945914359
70,0.8951086017678711
71,0.9917834257541289
72,0.28414128414128415
73,0.9821303196700187
74,0.12244897959183672
75,0.9637040787039484
76,0.8954867388651783
77,0.8966867851559976
78,0.987448866102648
79,0.8500938892678087
80,0.8972543601973093
81,0.27126152952284116
82,0.8041419943870137
83,0.755453787410657
84,0.8785567749023662
85,0.9500005019817205
86,0.6106287467737379
87,0.799907955385236
88,0.9130780349676348
89,0.7953465966045504
90,0.639829757422706
91,0.93841087978098
92,0.9795773477285844
93,0.22857142857142856
94,0.9449593772619099
95,0.8435063445608377
96,0.8522597279760225
97,0.2839912280701754
98,0.48346837100654
99,0.09480387899840788
100,0.7542671625944216
101,0.9439259734887945
102,0.8915448550989524
103,0.7317328603236531
104,0.6628581445524779
105,0.047619047619047616
106,0.8968377760500582
107,0.8908810433454315
108,0.41866601457653896
109,0.7114204393775371
110,0.9449354820780029
111,0.9916675099701099
112,0.8202883411995963
113,0.5662338730728864
114,0.5949392782927792
115,0.9777535460932185
116,0.9838258101052881
117,0.884614026134729
118,0.8977424956370259
119,0.9420334822571719
120,0.3472222222222222
121,0.8866200616486806
122,0.18955154877484975
123,0.8460774971361931
124,0.9363088553084971
125,0.8969520723267719
126,0.8930442360144705
127,0.8932528276471065
128,0.891538390887242
129,0.047619047619047616
130,0.09523809523809523
131,0.8378731459337413
132,0.874046101095157
133,0.745723692703988
134,0.9889159830472235
135,0.7553668899520678
136,0.16581935265209286
137,0.28446480633069554
138,0.047619047619047616
139,0.8982710711854276
140,0.8519346606627513
141,0.8927768050648711
142,0.8461487382175654
143,0.7563535938537008
144,0.5185706481192734
145,0.7043961719337918
146,0.4215995208900135
147,0.9946557422396767
148,0.8925640135103455
149,0.9840192250317303
150,0.8953554305451387
151,0.9816372470445888
152,0.5678376089619663
153,0.7066281713867587
154,0.8701168408680356
155,0.9852296852732417
156,0.8677133664863373
157,0.6129589802001918
158,0.5675995767098809
159,0.9370240380882526
160,0.8965189706418935
161,0.14285714285714285
162,0.8845738765197747
163,0.8973894146974447
164,0.8857386055557636
165,0.93993315440053
166,0.8045473588178597
167,0.6617429218047448
168,0.09523809523809523
169,0.712160887794803
170,0.314632664040539
171,0.9422549434930255
172,0.9896771685186982
173,0.6955193814031063
174,0.9896771685186982
175,0.7247325443576201
176,0.7860891081117567
177,0.5629467915612933
178,0.6593286155364217
179,0.6615890107865343
180,0.07058125741399762
181,0.6915445083133791
182,0.8500386844540218
183,0.7088850837698538
184,0.9916180923172015
185,0.8875512246065208
186,0.6109050182044234
187,0.14285714285714285
188,0.9407931910976615
189,0.8927334385604728
190,0.9878148140267271
191,0.7864678256538941
192,0.33103343378167593
193,0.894635895873978
194,0.5539282964647848
195,0.881617954915743
196,0.852311069908241
197,0.8787903126764111
198,0.047619047619047616
199,0.5927119657842893
200,0.989750285074215
201,0.9826728864427271
202,0.987318434753839
203,0.33289911709364595
204,0.9353849726349155
205,0.5485537599634991
206,0.8892163108681594
207,0.7985439067374194
208,0.9480801261196031
209,0.6132894465943848
210,0.6568408116965382
211,0.28414128414128415
212,0.09480387899840788
213,0.8719047729833576
214,0.32999918539139855
215,0.7514457219667942
216,0.7028001618998244
217,0.8945946796822353
218,0.9422374654320086
219,0.5892767932838558
220,0.8449628383505818
221,0.937048067181562
222,0.8872093890884463
223,0.5595284492664531
224,0.9419755689291133
225,0.8962649149908903
226,0.6502704751950343
227,0.047619047619047616
228,0.8435676355262451
229,0.047619047619047616
230,0.8893634001739504
231,0.8002797533273176
232,0.8404279349437184
233,0.9830942913096905
234,0.8398803275522106
235,0.6579910788038702
236,0.8973894146974447
237,0.9856985216630625
238,0.6598631321548522
239,0.8025928468491988
240,0.3721675189947085
241,0.9355789637016224
242,0.7995382426320667
243,0.6611420990352459
244,0.941163658431646
245,0.9888679626177731
246,0.26478467617708124
247,0.047619047619047616
248,0.7484498111931408
249,0.8930264689706856
250,0.9884672797493486
251,0.936707242648876
252,0.8993628181425251
253,0.6642454886729696
254,0.8974197773244644
255,0.9933222439549119
256,0.23809523809523808
257,0.8265777293038478
258,0.7624223440816135
259,0.8973175869135923
260,0.1416076634735527
261,0.9363362973705078
262,0.047619047619047616
263,0.8931916255444998
264,0.654305483279197
265,0.7950517699522792
266,0.753523239436299
267,0.8943494712009943
268,0.8835061848691235
269,0.9821303196700187
270,0.7484946121708541
271,0.9430568344507504
272,0.9821696496083496
273,0.7497488214369488
274,0.9798326198031533
275,0.9863349030191654
276,0.9376106376541942
277,0.9367224721658006
278,0.09523809523809523
279,0.8934927649842902
280,0.9393303794169275
281,0.8989696505237432
282,0.7552559624029511
283,0.9829867773610088
284,0.0
285,0.8927672699682491
286,0.14285714285714285
287,0.8449480053881531
288,0.9843007726295576
289,0.5697055137844612
290,0.7984199229010358
291,0.8943257662687316
292,0.8743321057206892
293,0.7035636114890048
294,0.7978339074104032
295,0.9844976313132761
296,0.6905583842884676
297,0.4737335384023839
298,0.9886661785067177
299,0.7709130224671151
300,0.8896414188641151
301,0.9873937175699735
302,0.8020084976415376
303,0.8967470786588527
304,0.9802151777139544
305,0.8926122545727131
306,0.9810419799740842
307,0.4232431499286421
308,0.7376023563719213
309,0.982834539462551
310,0.18878070004092115
311,0.2361793700238913
